GenerationGhw,Type,IdDate
0.63,Geothermal,5593
0.63,Geothermal,5594
0.63,Geothermal,5595
0.63,Geothermal,5596
0.63,Geothermal,5597
0.63,Geothermal,5598
0.63,Geothermal,5599
0.63,Geothermal,5600
0.63,Geothermal,5601
0.63,Geothermal,5602
0.63,Geothermal,5613
0.63,Geothermal,5614
0.63,Geothermal,5615
0.63,Geothermal,5616
0.63,Geothermal,5617
0.63,Geothermal,5618
0.63,Geothermal,5619
0.63,Geothermal,5622
0.63,Geothermal,5623
0.63,Geothermal,5624
0.63,Geothermal,5659
0.63,Geothermal,5660
0.63,Geothermal,5661
0.63,Geothermal,5662
0.63,Geothermal,5663
0.63,Geothermal,5664
0.63,Geothermal,5665
0.63,Geothermal,5678
0.63,Geothermal,5679
0.63,Geothermal,5680
0.63,Geothermal,5681
0.63,Geothermal,5682
0.63,Geothermal,5683
0.63,Geothermal,5684
0.63,Geothermal,5685
0.63,Geothermal,5686
0.63,Geothermal,5687
0.63,Geothermal,5688
0.63,Geothermal,5689
0.63,Geothermal,5690
0.63,Geothermal,5691
0.63,Geothermal,5692
0.63,Geothermal,5693
0.63,Geothermal,5694
0.63,Geothermal,5695
0.63,Geothermal,5696
0.63,Geothermal,5697
0.63,Geothermal,5701
0.63,Geothermal,5702
0.63,Geothermal,5703
0.63,Geothermal,5704
0.63,Geothermal,5705
0.63,Geothermal,5706
0.63,Geothermal,5707
0.63,Geothermal,5708
0.63,Geothermal,5709
0.63,Geothermal,5710
0.63,Geothermal,5711
0.63,Geothermal,5712
0.63,Geothermal,5713
0.63,Geothermal,5714
0.63,Geothermal,5715
0.63,Geothermal,5721
0.63,Geothermal,5722
0.63,Geothermal,5723
0.63,Geothermal,5724
0.63,Geothermal,5725
0.63,Geothermal,5726
0.63,Geothermal,5727
0.63,Geothermal,5728
0.63,Geothermal,5729
0.63,Geothermal,5730
0.63,Geothermal,5731
0.63,Geothermal,5732
0.63,Geothermal,5733
0.63,Geothermal,5734
0.63,Geothermal,5754
0.63,Geothermal,5768
0.63,Geothermal,5798
0.63,Geothermal,5799
0.63,Geothermal,5800
0.63,Geothermal,5817
0.63,Geothermal,5818
0.63,Geothermal,5819
0.63,Geothermal,5820
0.63,Geothermal,5821
0.63,Geothermal,5822
0.63,Geothermal,5823
0.63,Geothermal,5824
0.63,Geothermal,5825
0.63,Geothermal,5826
0.63,Geothermal,5827
0.63,Geothermal,5828
0.63,Geothermal,5829
0.63,Geothermal,5830
0.63,Geothermal,5831
0.63,Geothermal,5841
0.63,Geothermal,5842
0.63,Geothermal,5843
0.63,Geothermal,5844
0.63,Geothermal,5845
0.63,Geothermal,5846
0.63,Geothermal,5847
0.63,Geothermal,5848
0.63,Geothermal,5916
0.63,Geothermal,5917
0.63,Geothermal,5918
0.63,Geothermal,5945
0.63,Geothermal,5946
0.63,Geothermal,5947
0.63,Geothermal,5986
0.63,Geothermal,5987
0.63,Geothermal,6009
0.63,Geothermal,6027
0.63,Geothermal,6039
0.63,Geothermal,6128
0.63,Geothermal,6129
0.63,Geothermal,6130
0.63,Geothermal,6131
0.63,Geothermal,6132
0.63,Geothermal,6133
0.63,Geothermal,6134
0.63,Geothermal,6135
0.63,Geothermal,6136
0.63,Geothermal,6137
0.63,Geothermal,6138
0.63,Geothermal,6158
0.63,Geothermal,6159
0.63,Geothermal,6175
0.63,Geothermal,6201
0.63,Geothermal,6202
0.63,Geothermal,6203
0.63,Geothermal,6204
0.63,Geothermal,6205
0.63,Geothermal,6206
0.63,Geothermal,6208
0.63,Geothermal,6209
0.63,Geothermal,6210
0.63,Geothermal,6211
0.63,Geothermal,6212
0.63,Geothermal,6213
0.63,Geothermal,6214
0.63,Geothermal,6215
0.63,Geothermal,6216
0.63,Geothermal,6217
0.63,Geothermal,6218
0.63,Geothermal,6219
0.63,Geothermal,6220
0.63,Geothermal,6221
0.63,Geothermal,6222
0.63,Geothermal,6223
0.63,Geothermal,6224
0.63,Geothermal,6225
0.63,Geothermal,6226
0.63,Geothermal,6227
0.63,Geothermal,6228
0.63,Geothermal,6229
0.63,Geothermal,6230
0.63,Geothermal,6231
0.63,Geothermal,6232
0.63,Geothermal,6233
0.63,Geothermal,6234
0.63,Geothermal,6235
0.63,Geothermal,6249
0.63,Geothermal,6250
0.63,Geothermal,6251
0.63,Geothermal,6276
0.63,Geothermal,6277
0.63,Geothermal,6278
0.63,Geothermal,6279
0.63,Geothermal,6280
0.63,Geothermal,6295
0.63,Geothermal,6297
0.63,Geothermal,6298
0.63,Geothermal,6299
0.63,Geothermal,6300
0.63,Geothermal,6301
0.63,Geothermal,6302
0.63,Geothermal,6303
0.63,Geothermal,6304
0.63,Geothermal,6305
0.63,Geothermal,6306
0.63,Geothermal,6319
0.63,Geothermal,6320
0.63,Geothermal,6321
0.63,Geothermal,6322
0.63,Geothermal,6323
0.63,Geothermal,6324
0.63,Geothermal,6325
0.63,Geothermal,6326
0.63,Geothermal,6327
0.63,Geothermal,6340
0.63,Geothermal,6395
0.63,Geothermal,6396
0.63,Geothermal,6397
0.63,Geothermal,6398
0.63,Geothermal,6399
0.63,Geothermal,6400
0.63,Geothermal,6410
0.63,Geothermal,6411
0.63,Geothermal,6412
0.63,Geothermal,6417
0.63,Geothermal,6422
0.63,Geothermal,6423
0.63,Geothermal,6424
0.63,Geothermal,6425
0.63,Geothermal,6426
0.63,Geothermal,6427
0.63,Geothermal,6428
0.63,Geothermal,6429
0.63,Geothermal,6430
0.63,Geothermal,6431
0.63,Geothermal,6432
0.63,Geothermal,6433
0.63,Geothermal,6434
0.63,Geothermal,6435
0.63,Geothermal,6436
0.63,Geothermal,6439
0.63,Geothermal,6440
0.63,Geothermal,6441
0.63,Geothermal,6442
0.63,Geothermal,6443
0.63,Geothermal,6444
0.63,Geothermal,6445
0.63,Geothermal,6450
0.63,Geothermal,6451
0.63,Geothermal,6452
0.63,Geothermal,6453
0.63,Geothermal,6454
0.63,Geothermal,6455
0.63,Geothermal,6456
0.63,Geothermal,6460
0.63,Geothermal,6461
0.63,Geothermal,6462
0.63,Geothermal,6475
0.63,Geothermal,6476
0.63,Geothermal,6477
0.63,Geothermal,6478
0.63,Geothermal,6479
0.63,Geothermal,6480
0.63,Geothermal,6481
0.63,Geothermal,6482
0.63,Geothermal,6483
0.63,Geothermal,6484
0.63,Geothermal,6485
0.63,Geothermal,6486
0.63,Geothermal,6487
0.63,Geothermal,6488
0.63,Geothermal,4869
0.63,Geothermal,6490
0.63,Geothermal,6491
0.63,Geothermal,6498
0.63,Geothermal,6499
0.63,Geothermal,6500
0.63,Geothermal,6501
0.63,Geothermal,6502
0.63,Geothermal,6503
0.63,Geothermal,6504
0.63,Geothermal,6505
0.63,Geothermal,6506
0.63,Geothermal,6507
0.63,Geothermal,6508
0.63,Geothermal,6509
0.63,Geothermal,6510
0.63,Geothermal,6511
0.63,Geothermal,6512
0.63,Geothermal,6513
0.63,Geothermal,6516
0.63,Geothermal,6517
0.63,Geothermal,6534
0.63,Geothermal,6535
0.63,Geothermal,6536
0.63,Geothermal,6540
0.63,Geothermal,6541
0.63,Geothermal,6542
0.63,Geothermal,6543
0.63,Geothermal,6544
0.63,Geothermal,6545
0.63,Geothermal,6546
0.63,Geothermal,6547
0.63,Geothermal,6548
0.63,Geothermal,6562
0.63,Geothermal,6563
0.63,Geothermal,6588
0.63,Geothermal,6589
0.63,Geothermal,6590
0.63,Geothermal,6591
0.63,Geothermal,6612
0.63,Geothermal,6613
0.63,Geothermal,6614
0.63,Geothermal,6615
0.63,Geothermal,6616
0.63,Geothermal,6617
0.63,Geothermal,6618
0.63,Geothermal,6619
0.63,Geothermal,6620
0.63,Geothermal,6621
0.63,Geothermal,6622
0.63,Geothermal,6623
0.63,Geothermal,6624
0.63,Geothermal,6625
0.63,Geothermal,6626
0.63,Geothermal,6627
0.63,Geothermal,6628
0.63,Geothermal,6641
0.63,Geothermal,6642
0.63,Geothermal,6643
0.63,Geothermal,6644
0.63,Geothermal,6645
0.63,Geothermal,6646
0.63,Geothermal,6647
0.63,Geothermal,6648
0.63,Geothermal,6649
0.63,Geothermal,6650
0.63,Geothermal,6651
0.63,Geothermal,6652
0.63,Geothermal,6653
0.63,Geothermal,6654
0.63,Geothermal,6655
0.63,Geothermal,6656
0.63,Geothermal,6657
0.63,Geothermal,6658
0.63,Geothermal,6659
0.63,Geothermal,6660
0.63,Geothermal,6661
0.63,Geothermal,6662
0.63,Geothermal,6671
0.63,Geothermal,6672
0.63,Geothermal,6673
0.63,Geothermal,6674
0.63,Geothermal,6675
0.63,Geothermal,6676
0.63,Geothermal,6677
0.63,Geothermal,6678
0.63,Geothermal,6705
0.63,Geothermal,6706
0.63,Geothermal,6771
0.63,Geothermal,6772
0.63,Geothermal,6779
0.63,Geothermal,6780
0.63,Geothermal,6824
0.63,Geothermal,6832
0.63,Geothermal,6833
0.63,Geothermal,6834
0.63,Geothermal,6835
0.63,Geothermal,6836
0.63,Geothermal,6837
0.63,Geothermal,6838
0.63,Geothermal,6839
0.63,Geothermal,6840
0.63,Geothermal,6841
0.63,Geothermal,6842
0.63,Geothermal,6843
0.63,Geothermal,6849
0.63,Geothermal,6850
0.63,Geothermal,6851
0.63,Geothermal,6852
0.63,Geothermal,6853
0.63,Geothermal,6854
0.63,Geothermal,6855
0.63,Geothermal,6856
0.63,Geothermal,6857
0.63,Geothermal,6858
0.63,Geothermal,6859
0.63,Geothermal,6861
0.63,Geothermal,6865
0.63,Geothermal,6866
0.63,Geothermal,6867
0.63,Geothermal,6868
0.63,Geothermal,6869
0.63,Geothermal,6870
0.63,Geothermal,6871
0.63,Geothermal,6872
0.63,Geothermal,6874
0.63,Geothermal,6875
0.63,Geothermal,6876
0.63,Geothermal,6877
0.63,Geothermal,6902
0.63,Geothermal,6903
0.63,Geothermal,6904
0.63,Geothermal,6905
0.63,Geothermal,6906
0.63,Geothermal,6907
0.63,Geothermal,6908
0.63,Geothermal,6913
0.63,Geothermal,6914
0.63,Geothermal,6915
0.63,Geothermal,6916
0.63,Geothermal,6917
0.63,Geothermal,6918
0.63,Geothermal,6919
0.63,Geothermal,6920
0.63,Geothermal,6921
0.63,Geothermal,6922
0.63,Geothermal,6923
0.63,Geothermal,6924
0.63,Geothermal,6925
0.63,Geothermal,6926
0.63,Geothermal,6928
0.63,Geothermal,6929
0.63,Geothermal,6930
0.63,Geothermal,6931
0.63,Geothermal,6932
0.63,Geothermal,6933
0.63,Geothermal,6934
0.63,Geothermal,6935
0.63,Geothermal,6936
0.63,Geothermal,6937
0.63,Geothermal,6938
0.63,Geothermal,6939
0.63,Geothermal,6940
0.63,Geothermal,6941
0.63,Geothermal,6942
0.63,Geothermal,6943
0.63,Geothermal,6944
0.63,Geothermal,6945
0.63,Geothermal,6946
0.63,Geothermal,6947
0.63,Geothermal,6948
0.63,Geothermal,6949
0.63,Geothermal,6950
0.63,Geothermal,6951
0.63,Geothermal,6952
0.63,Geothermal,6953
0.63,Geothermal,6954
0.63,Geothermal,6955
0.63,Geothermal,6956
0.63,Geothermal,6957
0.63,Geothermal,6958
0.63,Geothermal,6959
0.63,Geothermal,6960
0.63,Geothermal,6961
0.63,Geothermal,6962
0.63,Geothermal,6963
0.63,Geothermal,6964
0.63,Geothermal,6965
0.63,Geothermal,6966
0.63,Geothermal,6967
0.63,Geothermal,6968
0.63,Geothermal,6969
0.63,Geothermal,6970
0.63,Geothermal,6971
0.63,Geothermal,6972
0.63,Geothermal,6973
0.63,Geothermal,6974
0.63,Geothermal,6975
0.63,Geothermal,6994
0.63,Geothermal,6995
0.63,Geothermal,6996
0.63,Geothermal,6997
0.63,Geothermal,6998
0.63,Geothermal,6999
0.63,Geothermal,7000
0.63,Geothermal,7001
0.63,Geothermal,7002
0.63,Geothermal,7003
0.63,Geothermal,7004
0.63,Geothermal,7008
0.63,Geothermal,7009
0.63,Geothermal,7010
0.63,Geothermal,7011
0.63,Geothermal,7012
0.63,Geothermal,7013
0.63,Geothermal,7014
0.63,Geothermal,7015
0.63,Geothermal,7016
0.63,Geothermal,7017
0.63,Geothermal,7018
0.63,Geothermal,7019
0.63,Geothermal,7020
0.63,Geothermal,7021
0.63,Geothermal,7022
0.63,Geothermal,7023
0.63,Geothermal,7024
0.63,Geothermal,7025
0.63,Geothermal,7026
0.63,Geothermal,7027
0.63,Geothermal,7028
0.63,Geothermal,7029
0.63,Geothermal,7030
0.63,Geothermal,7031
0.63,Geothermal,7032
0.63,Geothermal,7033
0.63,Geothermal,7034
0.63,Geothermal,7035
0.63,Geothermal,7036
0.63,Geothermal,7037
0.63,Geothermal,7038
0.63,Geothermal,7046
0.63,Geothermal,7047
0.63,Geothermal,7048
0.63,Geothermal,7049
0.63,Geothermal,7050
0.63,Geothermal,7051
0.63,Geothermal,7052
0.63,Geothermal,7053
0.63,Geothermal,7054
0.63,Geothermal,7055
0.63,Geothermal,7056
0.63,Geothermal,7057
0.63,Geothermal,7058
0.63,Geothermal,7059
0.63,Geothermal,7060
0.63,Geothermal,7061
0.63,Geothermal,7062
0.63,Geothermal,7063
0.63,Geothermal,7064
0.63,Geothermal,7065
0.63,Geothermal,7066
0.63,Geothermal,7067
0.63,Geothermal,7069
0.63,Geothermal,7070
0.63,Geothermal,7071
0.63,Geothermal,7072
0.63,Geothermal,7073
0.63,Geothermal,7075
0.63,Geothermal,7095
0.63,Geothermal,7096
0.63,Geothermal,7097
0.63,Geothermal,7098
0.63,Geothermal,7099
0.63,Geothermal,7157
0.63,Geothermal,7165
0.63,Geothermal,7166
0.63,Geothermal,7167
0.63,Geothermal,7168
0.63,Geothermal,7169
0.63,Geothermal,7170
0.63,Geothermal,7171
0.63,Geothermal,7172
0.63,Geothermal,7173
0.63,Geothermal,7184
0.63,Geothermal,7187
0.63,Geothermal,7234
0.63,Geothermal,7252
0.63,Geothermal,7253
0.63,Geothermal,7254
0.63,Geothermal,7255
0.63,Geothermal,7256
0.63,Geothermal,7257
0.63,Geothermal,7289
0.63,Geothermal,7290
0.63,Geothermal,7291
0.63,Geothermal,7292
0.63,Geothermal,7306
0.63,Geothermal,7308
0.63,Geothermal,7309
0.63,Geothermal,7310
0.63,Geothermal,7311
0.63,Geothermal,7312
0.63,Geothermal,7313
0.63,Geothermal,7314
0.63,Geothermal,7315
0.63,Geothermal,7316
0.63,Geothermal,7317
0.63,Geothermal,7441
0.63,Geothermal,7450
0.63,Geothermal,7451
0.63,Geothermal,7452
0.63,Geothermal,7453
0.63,Geothermal,7454
0.63,Geothermal,7614
0.63,Geothermal,7664
0.63,Geothermal,7665
0.63,Geothermal,7668
0.63,Geothermal,7669
0.63,Geothermal,7687
0.63,Geothermal,7689
0.63,Geothermal,7691
0.63,Geothermal,7692
0.63,Geothermal,7693
0.63,Geothermal,7694
0.63,Geothermal,7695
0.63,Geothermal,7696
0.63,Geothermal,7697
0.63,Geothermal,7698
0.63,Geothermal,7840
0.63,Geothermal,8144
0.63,Geothermal,8145
0.63,Geothermal,8146
0.63,Geothermal,8147
0.63,Geothermal,8148
0.63,Geothermal,8149
0.63,Geothermal,8150
0.63,Geothermal,8151
0.63,Geothermal,8153
0.63,Geothermal,8169
0.63,Geothermal,8170
0.63,Geothermal,8171
0.63,Geothermal,8172
0.63,Geothermal,8173
0.63,Geothermal,8174
0.63,Geothermal,8309
0.63,Geothermal,8551
0.63,Geothermal,8552
0.63,Geothermal,8553
0.63,Geothermal,8554
0.63,Geothermal,8555
0.63,Geothermal,8556
0.63,Geothermal,8557
0.63,Geothermal,8558
0.63,Geothermal,8559
0.63,Geothermal,8705
0.63,Geothermal,8712
0.63,Geothermal,8773
0.63,Geothermal,8774
0.63,Geothermal,8775
0.63,Geothermal,8776
0.63,Geothermal,8866
0.63,Geothermal,8867
0.63,Geothermal,8971
0.63,Geothermal,9007
0.63,Geothermal,9008
0.63,Geothermal,9009
0.63,Geothermal,9010
0.63,Geothermal,9011
0.63,Geothermal,9012
0.63,Geothermal,9013
0.63,Geothermal,9014
0.63,Geothermal,9015
0.63,Geothermal,9016
0.63,Geothermal,9031
0.63,Geothermal,9050
0.63,Geothermal,9051
0.63,Geothermal,9052
0.63,Geothermal,9053
0.63,Geothermal,9054
0.63,Geothermal,9055
0.63,Geothermal,9056
0.63,Geothermal,9269
0.63,Geothermal,9270
0.63,Geothermal,9271
0.63,Geothermal,9272
0.63,Geothermal,9273
0.63,Geothermal,9274
0.63,Geothermal,9369
0.63,Geothermal,9370
0.63,Geothermal,9371
0.63,Geothermal,9391
0.63,Geothermal,9392
0.63,Geothermal,9396
0.63,Geothermal,9397
0.63,Geothermal,9398
0.63,Geothermal,9399
0.63,Geothermal,9400
0.63,Geothermal,9401
0.63,Geothermal,9402
0.63,Geothermal,9403
0.63,Geothermal,9404
0.63,Geothermal,9405
0.63,Geothermal,9406
0.63,Geothermal,9407
0.63,Geothermal,9408
0.63,Geothermal,9409
0.63,Geothermal,9410
0.63,Geothermal,9411
0.63,Geothermal,9412
0.63,Geothermal,9413
0.63,Geothermal,9414
0.63,Geothermal,9415
0.63,Geothermal,9416
0.63,Geothermal,9420
0.63,Geothermal,9421
0.63,Geothermal,9422
0.63,Geothermal,9423
0.63,Geothermal,9424
0.63,Geothermal,9425
0.63,Geothermal,9426
0.63,Geothermal,9427
0.63,Geothermal,9463
0.63,Geothermal,9484
0.63,Geothermal,9490
0.63,Geothermal,9491
0.63,Geothermal,9510
0.63,Geothermal,9511
0.63,Geothermal,9512
0.63,Geothermal,9513
0.63,Geothermal,9515
0.63,Geothermal,9516
0.63,Geothermal,9517
0.63,Geothermal,9518
0.63,Geothermal,9519
0.63,Geothermal,9520
0.63,Geothermal,9521
0.63,Geothermal,9522
0.63,Geothermal,9560
0.63,Geothermal,9561
0.63,Geothermal,9562
0.63,Geothermal,9563
0.63,Geothermal,9564
0.63,Geothermal,9566
0.63,Geothermal,9980
0.63,Geothermal,10064
0.63,Geothermal,10065
0.63,Geothermal,10066
0.63,Geothermal,10067
0.63,Geothermal,10068
0.63,Geothermal,10069
0.63,Geothermal,10070
0.63,Geothermal,10071
0.63,Geothermal,10072
0.63,Geothermal,10187
0.63,Geothermal,10188
0.63,Geothermal,10210
0.63,Geothermal,10234
0.63,Geothermal,10238
0.63,Geothermal,10239
0.63,Geothermal,10353
0.63,Geothermal,10375
0.63,Geothermal,10376
0.63,Geothermal,10377
0.63,Geothermal,10378
0.63,Geothermal,10379
0.63,Geothermal,10380
0.63,Geothermal,10381
0.63,Geothermal,10382
0.63,Geothermal,10400
0.63,Geothermal,10401
0.63,Geothermal,10402
0.63,Geothermal,10403
0.63,Geothermal,10404
0.63,Geothermal,10405
0.63,Geothermal,10406
0.63,Geothermal,10407
0.63,Geothermal,10408
0.63,Geothermal,10409
0.63,Geothermal,10410
0.63,Geothermal,10411
0.63,Geothermal,10412
0.63,Geothermal,10413
0.63,Geothermal,10414
0.63,Geothermal,10432
0.63,Geothermal,10433
0.63,Geothermal,10434
0.63,Geothermal,10435
0.63,Geothermal,10436
0.63,Geothermal,10437
0.63,Geothermal,10444
0.63,Geothermal,10445
0.63,Geothermal,10454
0.63,Geothermal,10457
0.63,Geothermal,10458
0.63,Geothermal,10459
0.63,Geothermal,10473
0.63,Geothermal,10478
0.63,Geothermal,10479
0.63,Geothermal,10480
0.63,Geothermal,10481
0.63,Geothermal,12276
0.63,Geothermal,10483
0.63,Geothermal,10484
0.63,Geothermal,10485
0.63,Geothermal,10486
0.63,Geothermal,10487
0.63,Geothermal,10488
0.63,Geothermal,10489
0.63,Geothermal,10490
0.63,Geothermal,10491
0.63,Geothermal,10492
0.63,Geothermal,10493
0.63,Geothermal,10494
0.63,Geothermal,10495
0.63,Geothermal,10496
0.63,Geothermal,10497
0.63,Geothermal,10498
0.63,Geothermal,10499
0.63,Geothermal,10500
0.63,Geothermal,10501
0.63,Geothermal,10502
0.63,Geothermal,10503
0.63,Geothermal,10504
0.63,Geothermal,10505
0.63,Geothermal,10506
0.63,Geothermal,10507
0.63,Geothermal,10508
0.63,Geothermal,10509
0.63,Geothermal,10510
0.63,Geothermal,10511
0.63,Geothermal,10512
0.63,Geothermal,10513
0.63,Geothermal,10514
0.63,Geothermal,10515
0.63,Geothermal,10516
0.63,Geothermal,10517
0.63,Geothermal,10520
0.63,Geothermal,10521
0.63,Geothermal,10522
0.63,Geothermal,10523
0.63,Geothermal,10524
0.63,Geothermal,10525
0.63,Geothermal,10527
0.63,Geothermal,10528
0.63,Geothermal,10552
0.63,Geothermal,10553
0.63,Geothermal,10554
0.63,Geothermal,10555
0.63,Geothermal,10556
0.63,Geothermal,10557
0.63,Geothermal,10558
0.63,Geothermal,10559
0.63,Geothermal,10560
0.63,Geothermal,10561
0.63,Geothermal,10562
0.63,Geothermal,10563
0.63,Geothermal,10564
0.63,Geothermal,10565
0.63,Geothermal,10566
0.63,Geothermal,10567
0.63,Geothermal,10568
0.63,Geothermal,10569
0.63,Geothermal,10570
0.63,Geothermal,10571
0.63,Geothermal,10572
0.63,Geothermal,10573
0.63,Geothermal,10574
0.63,Geothermal,10575
0.63,Geothermal,10576
0.63,Geothermal,10577
0.63,Geothermal,10578
0.63,Geothermal,10581
0.63,Geothermal,10582
0.63,Geothermal,10689
0.63,Geothermal,10690
0.63,Geothermal,10711
0.63,Geothermal,10712
0.63,Geothermal,10713
0.63,Geothermal,10714
0.63,Geothermal,10715
0.63,Geothermal,10716
0.63,Geothermal,10717
0.63,Geothermal,10718
0.63,Geothermal,10719
0.63,Geothermal,10720
0.63,Geothermal,10726
0.63,Geothermal,10785
0.63,Geothermal,10830
0.63,Geothermal,10831
0.63,Geothermal,10832
0.63,Geothermal,10833
0.63,Geothermal,10834
0.63,Geothermal,10842
0.63,Geothermal,10843
0.63,Geothermal,10844
0.63,Geothermal,10845
0.63,Geothermal,10846
0.63,Geothermal,10847
0.63,Geothermal,10848
0.63,Geothermal,10849
0.63,Geothermal,10850
0.63,Geothermal,10851
0.63,Geothermal,10852
0.63,Geothermal,10853
0.63,Geothermal,10854
0.63,Geothermal,10855
0.63,Geothermal,10856
0.63,Geothermal,10857
0.63,Geothermal,10858
0.63,Geothermal,10867
0.63,Geothermal,10868
0.63,Geothermal,10869
0.63,Geothermal,10870
0.63,Geothermal,10871
0.63,Geothermal,10872
0.63,Geothermal,10873
0.63,Geothermal,10874
0.63,Geothermal,10875
0.63,Geothermal,10876
0.63,Geothermal,10877
0.63,Geothermal,10913
0.63,Geothermal,10914
0.63,Geothermal,10915
0.63,Geothermal,10916
0.63,Geothermal,10917
0.63,Geothermal,10918
0.63,Geothermal,10919
0.63,Geothermal,10920
0.63,Geothermal,10921
0.63,Geothermal,10922
0.63,Geothermal,10923
0.63,Geothermal,10924
0.63,Geothermal,10925
0.63,Geothermal,10926
0.63,Geothermal,10927
0.63,Geothermal,10928
0.63,Geothermal,10929
0.63,Geothermal,10930
0.63,Geothermal,10931
0.63,Geothermal,10932
0.63,Geothermal,10933
0.63,Geothermal,10934
0.63,Geothermal,10935
0.63,Geothermal,10936
0.63,Geothermal,10937
0.63,Geothermal,10938
0.63,Geothermal,10939
0.63,Geothermal,10940
0.63,Geothermal,10941
0.63,Geothermal,10942
0.63,Geothermal,10943
0.63,Geothermal,10944
0.63,Geothermal,10945
0.63,Geothermal,10946
0.63,Geothermal,10947
0.63,Geothermal,10948
0.63,Geothermal,10949
0.63,Geothermal,10950
0.63,Geothermal,10951
0.63,Geothermal,10952
0.63,Geothermal,10953
0.63,Geothermal,10954
0.63,Geothermal,10955
0.63,Geothermal,10956
0.63,Geothermal,10957
0.63,Geothermal,10958
0.63,Geothermal,10959
0.63,Geothermal,10960
0.63,Geothermal,10961
0.63,Geothermal,10962
0.63,Geothermal,10963
0.63,Geothermal,10964
0.63,Geothermal,10965
0.63,Geothermal,10966
0.63,Geothermal,10967
0.63,Geothermal,10968
0.63,Geothermal,10969
0.63,Geothermal,10970
0.63,Geothermal,10971
0.63,Geothermal,10972
0.63,Geothermal,10973
0.63,Geothermal,10974
0.63,Geothermal,10975
0.63,Geothermal,10976
0.63,Geothermal,10977
0.63,Geothermal,10978
0.63,Geothermal,10979
0.63,Geothermal,10980
0.63,Geothermal,10981
0.63,Geothermal,10982
0.63,Geothermal,10983
0.63,Geothermal,10984
0.63,Geothermal,10985
0.63,Geothermal,10986
0.63,Geothermal,10987
0.63,Geothermal,10988
0.63,Geothermal,10989
0.63,Geothermal,10990
0.63,Geothermal,11001
0.63,Geothermal,11002
0.63,Geothermal,11003
0.63,Geothermal,11004
0.63,Geothermal,11005
0.63,Geothermal,11006
0.63,Geothermal,11007
0.63,Geothermal,11008
0.63,Geothermal,11009
0.63,Geothermal,11010
0.63,Geothermal,11011
0.63,Geothermal,11012
0.63,Geothermal,11013
0.63,Geothermal,11014
0.63,Geothermal,11015
0.63,Geothermal,11016
0.63,Geothermal,11017
0.63,Geothermal,11018
0.63,Geothermal,11021
0.63,Geothermal,11022
0.63,Geothermal,11023
0.63,Geothermal,11026
0.63,Geothermal,11032
0.63,Geothermal,11033
0.63,Geothermal,11034
0.63,Geothermal,11035
0.63,Geothermal,11036
0.63,Geothermal,11037
0.63,Geothermal,11038
0.63,Geothermal,11039
0.63,Geothermal,11040
0.63,Geothermal,11041
0.63,Geothermal,11042
0.63,Geothermal,11043
0.63,Geothermal,11044
0.63,Geothermal,11045
0.63,Geothermal,11046
0.63,Geothermal,11047
0.63,Geothermal,11048
0.63,Geothermal,11049
0.63,Geothermal,11050
0.63,Geothermal,11051
0.63,Geothermal,11052
0.63,Geothermal,11053
0.63,Geothermal,11054
0.63,Geothermal,11055
0.63,Geothermal,11056
0.63,Geothermal,11057
0.63,Geothermal,11058
0.63,Geothermal,11059
0.63,Geothermal,11060
0.63,Geothermal,11061
0.63,Geothermal,11062
0.63,Geothermal,11063
0.63,Geothermal,11064
0.63,Geothermal,11065
0.63,Geothermal,11066
0.63,Geothermal,11067
0.63,Geothermal,11068
0.63,Geothermal,11069
0.63,Geothermal,11070
0.63,Geothermal,11071
0.63,Geothermal,11072
0.63,Geothermal,11073
0.63,Geothermal,11076
0.63,Geothermal,11077
0.63,Geothermal,11078
0.63,Geothermal,11079
0.63,Geothermal,11080
0.63,Geothermal,11081
0.63,Geothermal,11082
0.63,Geothermal,11083
0.63,Geothermal,11084
0.63,Geothermal,11085
0.63,Geothermal,11086
0.63,Geothermal,11087
0.63,Geothermal,11088
0.63,Geothermal,11089
0.63,Geothermal,11090
0.63,Geothermal,11091
0.63,Geothermal,11092
0.63,Geothermal,11093
0.63,Geothermal,11094
0.63,Geothermal,11095
0.63,Geothermal,11096
0.63,Geothermal,11097
0.63,Geothermal,11108
0.63,Geothermal,11109
0.63,Geothermal,11110
0.63,Geothermal,11111
0.63,Geothermal,11112
0.63,Geothermal,11113
0.63,Geothermal,11114
0.63,Geothermal,11115
0.63,Geothermal,11116
0.63,Geothermal,11117
0.63,Geothermal,11118
0.63,Geothermal,11119
0.63,Geothermal,11120
0.63,Geothermal,11121
0.63,Geothermal,11122
0.63,Geothermal,11123
0.63,Geothermal,11124
0.63,Geothermal,11130
0.63,Geothermal,11131
0.63,Geothermal,11132
0.63,Geothermal,11133
0.63,Geothermal,11134
0.63,Geothermal,11146
0.63,Geothermal,11147
0.63,Geothermal,11148
0.63,Geothermal,11149
0.63,Geothermal,11150
0.63,Geothermal,11151
0.63,Geothermal,11152
0.63,Geothermal,11153
0.63,Geothermal,11154
0.63,Geothermal,11155
0.63,Geothermal,11156
0.63,Geothermal,11157
0.63,Geothermal,11158
0.63,Geothermal,11167
0.63,Geothermal,11168
0.63,Geothermal,11169
0.63,Geothermal,11170
0.63,Geothermal,11171
0.63,Geothermal,11172
0.63,Geothermal,11173
0.63,Geothermal,11174
